   2.1609625e+03   5.2759925e-01
   2.1695212e+03   1.4956046e+00
   2.1780553e+03   1.0369168e+00
   2.1865647e+03   2.8142118e+00
   2.1950281e+03   1.8658082e+00
   2.2038491e+03   4.8364010e+00
   2.2122632e+03   3.0663069e+00
   2.2206539e+03   7.5912510e+00
   2.2290210e+03   4.5803390e+00
   2.2373399e+03   1.0778185e+01
   2.2456106e+03   6.1739492e+00
   2.2538824e+03   1.3758985e+01
   2.2621050e+03   7.4371089e+00
   2.2703051e+03   1.5545995e+01
   2.2784560e+03   7.8244505e+00
   2.2865844e+03   1.5082663e+01
   2.2946882e+03   6.8835493e+00
   2.3027438e+03   1.1659449e+01
   2.3107758e+03   4.4012177e+00
   2.3187608e+03   7.5363905e+00
   2.3425220e+03   8.1822125e+00
   2.3503870e+03   7.1462692e+00
   2.3582040e+03   1.9253903e+01
   2.3659973e+03   1.1449938e+01
   2.3737425e+03   2.5028477e+01
   2.3814396e+03   1.2827577e+01
   2.3891130e+03   2.4937875e+01
   2.3967630e+03   1.1561413e+01
   2.4043648e+03   2.0552677e+01
   2.4119184e+03   8.9800663e+00
   2.4194484e+03   1.6256814e+01
   2.4269314e+03   7.1547840e+00
   2.4343897e+03   1.2281316e+01
   2.4417999e+03   5.1439525e+00
   2.4491630e+03   8.4130492e+00
   2.4568846e+03   3.3612998e+00
   2.4641749e+03   5.2505664e+00
   2.4714181e+03   2.0037772e+00
   2.4786378e+03   2.9967367e+00
   2.4858092e+03   1.0962491e+00
