   6.0000000e-02   1.8237963e+00   8.4262825e-02   3.1000000e+03   7.1263441e+02
   6.1000000e-02   1.8237310e+00   8.5666011e-02   3.1000000e+03   7.1266401e+02
   6.2000000e-02   1.8236645e+00   8.7069137e-02   3.1000000e+03   7.1269411e+02
   6.3000000e-02   1.8235970e+00   8.8472203e-02   3.1000000e+03   7.1272471e+02
   6.4000000e-02   1.8235284e+00   8.9875209e-02   3.1000000e+03   7.1275580e+02
   6.5000000e-02   1.8234587e+00   9.1278151e-02   3.1000000e+03   7.1278739e+02
   6.6000000e-02   1.8233879e+00   9.2681031e-02   3.1000000e+03   7.1281948e+02
   6.7000000e-02   1.8233161e+00   9.4083847e-02   3.1000000e+03   7.1285206e+02
   6.8000000e-02   1.8232432e+00   9.5486597e-02   3.1000000e+03   7.1288514e+02
   6.9000000e-02   1.8231692e+00   9.6889282e-02   3.1000000e+03   7.1291873e+02
   7.0000000e-02   1.8230941e+00   9.8291899e-02   3.1000000e+03   7.1295280e+02
   7.1000000e-02   1.8230179e+00   9.9694448e-02   3.1000000e+03   7.1298738e+02
   7.2000000e-02   1.8229407e+00   1.0109693e-01   3.1000000e+03   7.1302246e+02
   7.3000000e-02   1.8228624e+00   1.0249934e-01   3.1000000e+03   7.1305803e+02
   7.4000000e-02   1.8227830e+00   1.0390168e-01   3.1000000e+03   7.1309410e+02
   7.5000000e-02   1.8227025e+00   1.0530395e-01   3.1000000e+03   7.1313067e+02
   7.6000000e-02   1.8226210e+00   1.0670614e-01   3.1000000e+03   7.1316775e+02
   7.7000000e-02   1.8225383e+00   1.0810826e-01   3.1000000e+03   7.1320532e+02
   7.8000000e-02   1.8224546e+00   1.0951031e-01   3.1000000e+03   7.1324339e+02
   7.9000000e-02   1.8223698e+00   1.1091228e-01   3.1000000e+03   7.1328196e+02
   8.0000000e-02   1.8222840e+00   1.1231417e-01   3.1000000e+03   7.1332103e+02
   8.1000000e-02   1.8221970e+00   1.1371599e-01   3.1000000e+03   7.1336060e+02
   8.2000000e-02   1.8221090e+00   1.1511772e-01   3.1000000e+03   7.1340067e+02
   8.3000000e-02   1.8220199e+00   1.1651938e-01   3.1000000e+03   7.1344124e+02
   8.4000000e-02   1.8219297e+00   1.1792096e-01   3.1000000e+03   7.1348232e+02
   8.5000000e-02   1.8218385e+00   1.1932245e-01   3.1000000e+03   7.1352389e+02
   8.6000000e-02   1.8217462e+00   1.2072386e-01   3.1000000e+03   7.1356597e+02
   8.7000000e-02   1.8216528e+00   1.2212519e-01   3.1000000e+03   7.1360855e+02
   8.8000000e-02   1.8215583e+00   1.2352644e-01   3.1000000e+03   7.1365163e+02
   8.9000000e-02   1.8214627e+00   1.2492759e-01   3.1000000e+03   7.1369521e+02
   9.0000000e-02   1.8213661e+00   1.2632867e-01   3.1000000e+03   7.1373929e+02
   9.1000000e-02   1.8212684e+00   1.2772965e-01   3.1000000e+03   7.1378388e+02
   9.2000000e-02   1.8211696e+00   1.2913055e-01   3.1000000e+03   7.1382897e+02
   9.3000000e-02   1.8210697e+00   1.3053135e-01   3.1000000e+03   7.1387457e+02
   9.4000000e-02   1.8209688e+00   1.3193207e-01   3.1000000e+03   7.1392066e+02
   9.5000000e-02   1.8208668e+00   1.3333269e-01   3.1000000e+03   7.1396727e+02
   9.6000000e-02   1.8207637e+00   1.3473323e-01   3.1000000e+03   7.1401437e+02
   9.7000000e-02   1.8206595e+00   1.3613366e-01   3.1000000e+03   7.1406198e+02
   9.8000000e-02   1.8205542e+00   1.3753401e-01   3.1000000e+03   7.1411009e+02
   9.9000000e-02   1.8204479e+00   1.3893426e-01   3.1000000e+03   7.1415871e+02
   1.0000000e-01   1.8203405e+00   1.4033441e-01   3.1000000e+03   7.1420784e+02
   1.0100000e-01   1.8202320e+00   1.4173447e-01   3.1000000e+03   7.1425747e+02
   1.0200000e-01   1.8201225e+00   1.4313442e-01   3.1000000e+03   7.1430760e+02
   1.0300000e-01   1.8200119e+00   1.4453428e-01   3.1000000e+03   7.1435824e+02
   1.0400000e-01   1.8199002e+00   1.4593404e-01   3.1000000e+03   7.1440939e+02
   1.0500000e-01   1.8197874e+00   1.4733369e-01   3.1000000e+03   7.1446104e+02
   1.0600000e-01   1.8196735e+00   1.4873325e-01   3.1000000e+03   7.1451320e+02
   1.0700000e-01   1.8195586e+00   1.5013270e-01   3.1000000e+03   7.1456587e+02
   1.0800000e-01   1.8194426e+00   1.5153205e-01   3.1000000e+03   7.1461905e+02
   1.0900000e-01   1.8193255e+00   1.5293129e-01   3.1000000e+03   7.1467273e+02
   1.1000000e-01   1.8192074e+00   1.5433042e-01   3.1000000e+03   7.1472692e+02
   1.1100000e-01   1.8190881e+00   1.5572945e-01   3.1000000e+03   7.1478162e+02
   1.1200000e-01   1.8189678e+00   1.5712837e-01   3.1000000e+03   7.1483683e+02
   1.1300000e-01   1.8188465e+00   1.5852719e-01   3.1000000e+03   7.1489254e+02
   1.1400000e-01   1.8187240e+00   1.5992589e-01   3.1000000e+03   7.1494877e+02
   1.1500000e-01   1.8186005e+00   1.6132448e-01   3.1000000e+03   7.1500551e+02
   1.1600000e-01   1.8184759e+00   1.6272296e-01   3.1000000e+03   7.1506275e+02
   1.1700000e-01   1.8183502e+00   1.6412132e-01   3.1000000e+03   7.1512051e+02
   1.1800000e-01   1.8182235e+00   1.6551957e-01   3.1000000e+03   7.1517877e+02
   1.1900000e-01   1.8180957e+00   1.6691771e-01   3.1000000e+03   7.1523755e+02
   1.2000000e-01   1.8179668e+00   1.6831573e-01   3.1000000e+03   7.1529684e+02
   1.2100000e-01   1.8178368e+00   1.6971364e-01   3.1000000e+03   7.1535664e+02
   1.2200000e-01   1.8177058e+00   1.7111142e-01   3.1000000e+03   7.1541695e+02
   1.2300000e-01   1.8175736e+00   1.7250909e-01   3.1000000e+03   7.1547778e+02
   1.2400000e-01   1.8174405e+00   1.7390664e-01   3.1000000e+03   7.1553911e+02
   1.2500000e-01   1.8173062e+00   1.7530406e-01   3.1000000e+03   7.1560097e+02
   1.2600000e-01   1.8171709e+00   1.7670137e-01   3.1000000e+03   7.1566333e+02
   1.2700000e-01   1.8170345e+00   1.7809855e-01   3.1000000e+03   7.1572621e+02
   1.2800000e-01   1.8168970e+00   1.7949561e-01   3.1000000e+03   7.1578960e+02
   1.2900000e-01   1.8167584e+00   1.8089254e-01   3.1000000e+03   7.1585350e+02
   1.3000000e-01   1.8166188e+00   1.8228935e-01   3.1000000e+03   7.1591793e+02
   1.3100000e-01   1.8164781e+00   1.8368603e-01   3.1000000e+03   7.1598286e+02
   1.3200000e-01   1.8163364e+00   1.8508259e-01   3.1000000e+03   7.1604831e+02
   1.3300000e-01   1.8161935e+00   1.8647901e-01   3.1000000e+03   7.1611428e+02
   1.3400000e-01   1.8160496e+00   1.8787531e-01   3.1000000e+03   7.1618077e+02
   1.3500000e-01   1.8159046e+00   1.8927147e-01   3.1000000e+03   7.1624777e+02
   1.3600000e-01   1.8157586e+00   1.9066751e-01   3.1000000e+03   7.1631528e+02
   1.3700000e-01   1.8156115e+00   1.9206341e-01   3.1000000e+03   7.1638332e+02
   1.3800000e-01   1.8154633e+00   1.9345917e-01   3.1000000e+03   7.1645187e+02
   1.3900000e-01   1.8153140e+00   1.9485481e-01   3.1000000e+03   7.1652095e+02
   1.4000000e-01   1.8151637e+00   1.9625030e-01   3.1000000e+03   7.1659054e+02
   1.4100000e-01   1.8150123e+00   1.9764566e-01   3.1000000e+03   7.1666065e+02
   1.4200000e-01   1.8148598e+00   1.9904089e-01   3.1000000e+03   7.1673128e+02
   1.4300000e-01   1.8147062e+00   2.0043597e-01   3.1000000e+03   7.1680242e+02
   1.4400000e-01   1.8145516e+00   2.0183092e-01   3.1000000e+03   7.1687409e+02
   1.4500000e-01   1.8143959e+00   2.0322572e-01   3.1000000e+03   7.1694628e+02
   1.4600000e-01   1.8142392e+00   2.0462038e-01   3.1000000e+03   7.1701900e+02
   1.4700000e-01   1.8140814e+00   2.0601491e-01   3.1000000e+03   7.1709223e+02
   1.4800000e-01   1.8139225e+00   2.0740928e-01   3.1000000e+03   7.1716599e+02
   1.4900000e-01   1.8137625e+00   2.0880352e-01   3.1000000e+03   7.1724026e+02
   1.5000000e-01   1.8136015e+00   2.1019760e-01   3.1000000e+03   7.1731507e+02
   1.5100000e-01   1.8134394e+00   2.1159154e-01   3.1000000e+03   7.1739039e+02
   1.5200000e-01   1.8132762e+00   2.1298534e-01   3.1000000e+03   7.1746624e+02
   1.5300000e-01   1.8131120e+00   2.1437898e-01   3.1000000e+03   7.1754261e+02
   1.5400000e-01   1.8129467e+00   2.1577248e-01   3.1000000e+03   7.1761951e+02
   1.5500000e-01   1.8127803e+00   2.1716583e-01   3.1000000e+03   7.1769693e+02
   1.5600000e-01   1.8126128e+00   2.1855902e-01   3.1000000e+03   7.1777488e+02
   1.5700000e-01   1.8124443e+00   2.1995206e-01   3.1000000e+03   7.1785336e+02
   1.5800000e-01   1.8122747e+00   2.2134495e-01   3.1000000e+03   7.1793236e+02
   1.5900000e-01   1.8121041e+00   2.2273769e-01   3.1000000e+03   7.1801189e+02
   1.6000000e-01   1.8119324e+00   2.2413027e-01   3.1000000e+03   7.1809194e+02
   1.6100000e-01   1.8117596e+00   2.2552269e-01   3.1000000e+03   7.1817253e+02
   1.6200000e-01   1.8115858e+00   2.2691495e-01   3.1000000e+03   7.1825364e+02
   1.6300000e-01   1.8114108e+00   2.2830706e-01   3.1000000e+03   7.1833528e+02
   1.6400000e-01   1.8112349e+00   2.2969901e-01   3.1000000e+03   7.1841745e+02
   1.6500000e-01   1.8110578e+00   2.3109080e-01   3.1000000e+03   7.1850016e+02
   1.6600000e-01   1.8108797e+00   2.3248243e-01   3.1000000e+03   7.1858339e+02
   1.6700000e-01   1.8107005e+00   2.3387389e-01   3.1000000e+03   7.1866715e+02
   1.6800000e-01   1.8105203e+00   2.3526519e-01   3.1000000e+03   7.1875145e+02
   1.6900000e-01   1.8103390e+00   2.3665633e-01   3.1000000e+03   7.1883627e+02
   1.7000000e-01   1.8101566e+00   2.3804730e-01   3.1000000e+03   7.1892163e+02
   1.7100000e-01   1.8099731e+00   2.3943811e-01   3.1000000e+03   7.1900753e+02
   1.7200000e-01   1.8097886e+00   2.4082875e-01   3.1000000e+03   7.1909395e+02
   1.7300000e-01   1.8096030e+00   2.4221922e-01   3.1000000e+03   7.1918091e+02
   1.7400000e-01   1.8094164e+00   2.4360952e-01   3.1000000e+03   7.1926841e+02
   1.7500000e-01   1.8092287e+00   2.4499965e-01   3.1000000e+03   7.1935644e+02
   1.7600000e-01   1.8090399e+00   2.4638961e-01   3.1000000e+03   7.1944500e+02
   1.7700000e-01   1.8088501e+00   2.4777940e-01   3.1000000e+03   7.1953411e+02
   1.7800000e-01   1.8086592e+00   2.4916901e-01   3.1000000e+03   7.1962375e+02
   1.7900000e-01   1.8084673e+00   2.5055845e-01   3.1000000e+03   7.1971392e+02
   1.8000000e-01   1.8082742e+00   2.5194772e-01   3.1000000e+03   7.1980464e+02
   1.8100000e-01   1.8080801e+00   2.5333681e-01   3.1000000e+03   7.1989589e+02
   1.8200000e-01   1.8078850e+00   2.5472572e-01   3.1000000e+03   7.1998768e+02
   1.8300000e-01   1.8076888e+00   2.5611446e-01   3.1000000e+03   7.2008002e+02
   1.8400000e-01   1.8074915e+00   2.5750301e-01   3.1000000e+03   7.2017289e+02
   1.8500000e-01   1.8072932e+00   2.5889139e-01   3.1000000e+03   7.2026630e+02
   1.8600000e-01   1.8070938e+00   2.6027958e-01   3.1000000e+03   7.2036025e+02
   1.8700000e-01   1.8068933e+00   2.6166759e-01   3.1000000e+03   7.2045475e+02
   1.8800000e-01   1.8066918e+00   2.6305542e-01   3.1000000e+03   7.2054979e+02
   1.8900000e-01   1.8064892e+00   2.6444307e-01   3.1000000e+03   7.2064537e+02
   1.9000000e-01   1.8062855e+00   2.6583053e-01   3.1000000e+03   7.2074150e+02
   1.9100000e-01   1.8060808e+00   2.6721780e-01   3.1000000e+03   7.2083817e+02
   1.9200000e-01   1.8058751e+00   2.6860489e-01   3.1000000e+03   7.2093538e+02
   1.9300000e-01   1.8056682e+00   2.6999179e-01   3.1000000e+03   7.2103314e+02
   1.9400000e-01   1.8054603e+00   2.7137850e-01   3.1000000e+03   7.2113145e+02
   1.9500000e-01   1.8052514e+00   2.7276502e-01   3.1000000e+03   7.2123030e+02
   1.9600000e-01   1.8050414e+00   2.7415135e-01   3.1000000e+03   7.2132971e+02
   1.9700000e-01   1.8048303e+00   2.7553748e-01   3.1000000e+03   7.2142965e+02
   1.9800000e-01   1.8046182e+00   2.7692343e-01   3.1000000e+03   7.2153015e+02
   1.9900000e-01   1.8044050e+00   2.7830918e-01   3.1000000e+03   7.2163120e+02
   2.0000000e-01   1.8041907e+00   2.7969473e-01   3.1000000e+03   7.2173280e+02
   2.0100000e-01   1.8039754e+00   2.8108009e-01   3.1000000e+03   7.2183494e+02
   2.0200000e-01   1.8037591e+00   2.8246525e-01   3.1000000e+03   7.2193764e+02
   2.0300000e-01   1.8035416e+00   2.8385021e-01   3.1000000e+03   7.2204089e+02
   2.0400000e-01   1.8033231e+00   2.8523498e-01   3.1000000e+03   7.2214470e+02
   2.0500000e-01   1.8031036e+00   2.8661954e-01   3.1000000e+03   7.2224905e+02
   2.0600000e-01   1.8028830e+00   2.8800390e-01   3.1000000e+03   7.2235396e+02
   2.0700000e-01   1.8026613e+00   2.8938806e-01   3.1000000e+03   7.2245943e+02
   2.0800000e-01   1.8024386e+00   2.9077202e-01   3.1000000e+03   7.2256545e+02
   2.0900000e-01   1.8022148e+00   2.9215578e-01   3.1000000e+03   7.2267202e+02
   2.1000000e-01   1.8019900e+00   2.9353932e-01   3.1000000e+03   7.2277916e+02
   2.1100000e-01   1.8017641e+00   2.9492267e-01   3.1000000e+03   7.2288685e+02
   2.1200000e-01   1.8015372e+00   2.9630580e-01   3.1000000e+03   7.2299510e+02
   2.1300000e-01   1.8013092e+00   2.9768873e-01   3.1000000e+03   7.2310390e+02
   2.1400000e-01   1.8010801e+00   2.9907145e-01   3.1000000e+03   7.2321327e+02
   2.1500000e-01   1.8008500e+00   3.0045395e-01   3.1000000e+03   7.2332319e+02
   2.1600000e-01   1.8006188e+00   3.0183625e-01   3.1000000e+03   7.2343368e+02
   2.1700000e-01   1.8003866e+00   3.0321834e-01   3.1000000e+03   7.2354473e+02
   2.1800000e-01   1.8001533e+00   3.0460021e-01   3.1000000e+03   7.2365634e+02
   2.1900000e-01   1.7999190e+00   3.0598186e-01   3.1000000e+03   7.2376851e+02
   2.2000000e-01   1.7996836e+00   3.0736331e-01   3.1000000e+03   7.2388125e+02
   2.2100000e-01   1.7994472e+00   3.0874453e-01   3.1000000e+03   7.2399455e+02
   2.2200000e-01   1.7992097e+00   3.1012554e-01   3.1000000e+03   7.2410842e+02
   2.2300000e-01   1.7989711e+00   3.1150633e-01   3.1000000e+03   7.2422285e+02
   2.2400000e-01   1.7987315e+00   3.1288690e-01   3.1000000e+03   7.2433785e+02
   2.2500000e-01   1.7984909e+00   3.1426725e-01   3.1000000e+03   7.2445342e+02
   2.2600000e-01   1.7982492e+00   3.1564738e-01   3.1000000e+03   7.2456956e+02
   2.2700000e-01   1.7980064e+00   3.1702729e-01   3.1000000e+03   7.2468626e+02
   2.2800000e-01   1.7977626e+00   3.1840697e-01   3.1000000e+03   7.2480353e+02
   2.2900000e-01   1.7975177e+00   3.1978643e-01   3.1000000e+03   7.2492138e+02
   2.3000000e-01   1.7972718e+00   3.2116567e-01   3.1000000e+03   7.2503980e+02
   2.3100000e-01   1.7970248e+00   3.2254468e-01   3.1000000e+03   7.2515878e+02
   2.3200000e-01   1.7967768e+00   3.2392346e-01   3.1000000e+03   7.2527835e+02
   2.3300000e-01   1.7965277e+00   3.2530201e-01   3.1000000e+03   7.2539848e+02
   2.3400000e-01   1.7962776e+00   3.2668033e-01   3.1000000e+03   7.2551919e+02
   2.3500000e-01   1.7960264e+00   3.2805843e-01   3.1000000e+03   7.2564047e+02
   2.3600000e-01   1.7957742e+00   3.2943629e-01   3.1000000e+03   7.2576234e+02
   2.3700000e-01   1.7955210e+00   3.3081392e-01   3.1000000e+03   7.2588477e+02
   2.3800000e-01   1.7952666e+00   3.3219131e-01   3.1000000e+03   7.2600779e+02
   2.3900000e-01   1.7950113e+00   3.3356848e-01   3.1000000e+03   7.2613138e+02
   2.4000000e-01   1.7947548e+00   3.3494540e-01   3.1000000e+03   7.2625556e+02
   2.4100000e-01   1.7944974e+00   3.3632209e-01   3.1000000e+03   7.2638031e+02
   2.4200000e-01   1.7942388e+00   3.3769854e-01   3.1000000e+03   7.2650565e+02
   2.4300000e-01   1.7939793e+00   3.3907476e-01   3.1000000e+03   7.2663156e+02
   2.4400000e-01   1.7937187e+00   3.4045073e-01   3.1000000e+03   7.2675806e+02
   2.4500000e-01   1.7934570e+00   3.4182646e-01   3.1000000e+03   7.2688515e+02
   2.4600000e-01   1.7931943e+00   3.4320195e-01   3.1000000e+03   7.2701282e+02
   2.4700000e-01   1.7929305e+00   3.4457720e-01   3.1000000e+03   7.2714107e+02
   2.4800000e-01   1.7926657e+00   3.4595221e-01   3.1000000e+03   7.2726991e+02
   2.4900000e-01   1.7923999e+00   3.4732697e-01   3.1000000e+03   7.2739934e+02
   2.5000000e-01   1.7921330e+00   3.4870148e-01   3.1000000e+03   7.2752935e+02
   2.5100000e-01   1.7918650e+00   3.5007575e-01   3.1000000e+03   7.2765996e+02
   2.5200000e-01   1.7915960e+00   3.5144977e-01   3.1000000e+03   7.2779115e+02
   2.5300000e-01   1.7913260e+00   3.5282354e-01   3.1000000e+03   7.2792294e+02
   2.5400000e-01   1.7910549e+00   3.5419707e-01   3.1000000e+03   7.2805532e+02
   2.5500000e-01   1.7907828e+00   3.5557034e-01   3.1000000e+03   7.2818829e+02
   2.5600000e-01   1.7905096e+00   3.5694336e-01   3.1000000e+03   7.2832185e+02
   2.5700000e-01   1.7902354e+00   3.5831612e-01   3.1000000e+03   7.2845601e+02
   2.5800000e-01   1.7899602e+00   3.5968864e-01   3.1000000e+03   7.2859076e+02
   2.5900000e-01   1.7896839e+00   3.6106089e-01   3.1000000e+03   7.2872611e+02
   2.6000000e-01   1.7894065e+00   3.6243290e-01   3.1000000e+03   7.2886206e+02
   2.6100000e-01   1.7891281e+00   3.6380464e-01   3.1000000e+03   7.2899861e+02
   2.6200000e-01   1.7888487e+00   3.6517613e-01   3.1000000e+03   7.2913575e+02
   2.6300000e-01   1.7885682e+00   3.6654735e-01   3.1000000e+03   7.2927350e+02
   2.6400000e-01   1.7882867e+00   3.6791832e-01   3.1000000e+03   7.2941185e+02
   2.6500000e-01   1.7880042e+00   3.6928903e-01   3.1000000e+03   7.2955080e+02
   2.6600000e-01   1.7877206e+00   3.7065947e-01   3.1000000e+03   7.2969035e+02
   2.6700000e-01   1.7874359e+00   3.7202965e-01   3.1000000e+03   7.2983051e+02
   2.6800000e-01   1.7871503e+00   3.7339957e-01   3.1000000e+03   7.2997127e+02
   2.6900000e-01   1.7868636e+00   3.7476922e-01   3.1000000e+03   7.3011264e+02
   2.7000000e-01   1.7865758e+00   3.7613861e-01   3.1000000e+03   7.3025462e+02
   2.7100000e-01   1.7862870e+00   3.7750773e-01   3.1000000e+03   7.3039720e+02
   2.7200000e-01   1.7859972e+00   3.7887658e-01   3.1000000e+03   7.3054039e+02
   2.7300000e-01   1.7857063e+00   3.8024516e-01   3.1000000e+03   7.3068420e+02
   2.7400000e-01   1.7854144e+00   3.8161347e-01   3.1000000e+03   7.3082862e+02
   2.7500000e-01   1.7851214e+00   3.8298150e-01   3.1000000e+03   7.3097364e+02
   2.7600000e-01   1.7848274e+00   3.8434927e-01   3.1000000e+03   7.3111929e+02
   2.7700000e-01   1.7845324e+00   3.8571676e-01   3.1000000e+03   7.3126554e+02
   2.7800000e-01   1.7842363e+00   3.8708398e-01   3.1000000e+03   7.3141242e+02
   2.7900000e-01   1.7839392e+00   3.8845092e-01   3.1000000e+03   7.3155990e+02
   2.8000000e-01   1.7836411e+00   3.8981759e-01   3.1000000e+03   7.3170801e+02
   2.8100000e-01   1.7833419e+00   3.9118398e-01   3.1000000e+03   7.3185674e+02
   2.8200000e-01   1.7830417e+00   3.9255008e-01   3.1000000e+03   7.3200608e+02
   2.8300000e-01   1.7827405e+00   3.9391591e-01   3.1000000e+03   7.3215605e+02
   2.8400000e-01   1.7824382e+00   3.9528146e-01   3.1000000e+03   7.3230664e+02
   2.8500000e-01   1.7821349e+00   3.9664673e-01   3.1000000e+03   7.3245786e+02
   2.8600000e-01   1.7818305e+00   3.9801171e-01   3.1000000e+03   7.3260969e+02
   2.8700000e-01   1.7815251e+00   3.9937641e-01   3.1000000e+03   7.3276216e+02
   2.8800000e-01   1.7812187e+00   4.0074082e-01   3.1000000e+03   7.3291525e+02
   2.8900000e-01   1.7809113e+00   4.0210495e-01   3.1000000e+03   7.3306897e+02
   2.9000000e-01   1.7806028e+00   4.0346879e-01   3.1000000e+03   7.3322331e+02
   2.9100000e-01   1.7802933e+00   4.0483235e-01   3.1000000e+03   7.3337829e+02
   2.9200000e-01   1.7799827e+00   4.0619561e-01   3.1000000e+03   7.3353390e+02
   2.9300000e-01   1.7796711e+00   4.0755858e-01   3.1000000e+03   7.3369014e+02
   2.9400000e-01   1.7793585e+00   4.0892126e-01   3.1000000e+03   7.3384702e+02
   2.9500000e-01   1.7790449e+00   4.1028365e-01   3.1000000e+03   7.3400453e+02
   2.9600000e-01   1.7787302e+00   4.1164575e-01   3.1000000e+03   7.3416268e+02
   2.9700000e-01   1.7784145e+00   4.1300755e-01   3.1000000e+03   7.3432147e+02
   2.9800000e-01   1.7780978e+00   4.1436906e-01   3.1000000e+03   7.3448089e+02
   2.9900000e-01   1.7777800e+00   4.1573027e-01   3.1000000e+03   7.3464095e+02
   3.0000000e-01   1.7774612e+00   4.1709118e-01   3.1000000e+03   7.3480166e+02
   3.0100000e-01   1.7771414e+00   4.1845179e-01   3.1000000e+03   7.3496301e+02
   3.0200000e-01   1.7768205e+00   4.1981210e-01   3.1000000e+03   7.3512500e+02
   3.0300000e-01   1.7764986e+00   4.2117212e-01   3.1000000e+03   7.3528763e+02
