   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e-02   0.0000000e+00   8.1424150e-05
   2.0000000e-02   0.0000000e+00   3.2569660e-04
   3.0000000e-02   0.0000000e+00   7.3281735e-04
   4.0000000e-02   0.0000000e+00   1.3027864e-03
   5.0000000e-02   0.0000000e+00   2.0356038e-03
   6.0000000e-02   0.0000000e+00   2.9312694e-03
   7.0000000e-02   0.0000000e+00   3.9897834e-03
   8.0000000e-02   0.0000000e+00   5.2111456e-03
   9.0000000e-02   0.0000000e+00   6.5953562e-03
   1.0000000e-01   0.0000000e+00   8.1424150e-03
   1.1000000e-01   0.0000000e+00   9.8523222e-03
   1.2000000e-01   0.0000000e+00   1.1725078e-02
   1.3000000e-01   0.0000000e+00   1.3760681e-02
   1.4000000e-01   0.0000000e+00   1.5959133e-02
   1.5000000e-01   0.0000000e+00   1.8320434e-02
   1.6000000e-01   0.0000000e+00   2.0844582e-02
   1.7000000e-01   0.0000000e+00   2.3531579e-02
   1.8000000e-01   0.0000000e+00   2.6381425e-02
   1.9000000e-01   0.0000000e+00   2.9394118e-02
   2.0000000e-01   0.0000000e+00   3.2569660e-02
   2.1000000e-01   0.0000000e+00   3.5908050e-02
   2.2000000e-01   0.0000000e+00   3.9409289e-02
   2.3000000e-01   0.0000000e+00   4.3073376e-02
   2.4000000e-01   0.0000000e+00   4.6900311e-02
   2.5000000e-01   0.0000000e+00   5.0890094e-02
   2.6000000e-01   0.0000000e+00   5.5042726e-02
   2.7000000e-01   0.0000000e+00   5.9358206e-02
   2.8000000e-01   0.0000000e+00   6.3836534e-02
   2.9000000e-01   0.0000000e+00   6.8477710e-02
   3.0000000e-01   0.0000000e+00   7.3281735e-02
   3.1000000e-01   0.0000000e+00   7.8248608e-02
   3.2000000e-01   0.0000000e+00   8.3378330e-02
   3.3000000e-01   0.0000000e+00   8.8670900e-02
   3.4000000e-01   0.0000000e+00   9.4126318e-02
   3.5000000e-01   0.0000000e+00   9.9744584e-02
   3.6000000e-01   0.0000000e+00   1.0552570e-01
