0.397,0.01656
3.571,0.08277
5.952,0.14901
8.333,0.21524
11.111,0.28146
13.889,0.34768
16.667,0.4139
19.444,0.48013
22.222,0.54635
25.397,0.61256
30.159,0.6732
35.714,0.7283
42.46,0.7806
50.397,0.81905
59.524,0.84918
68.651,0.87103
78.175,0.88734
87.698,0.90089
96.825,0.91721
106.349,0.93076
115.873,0.94431
125.397,0.9551
134.524,0.96866
144.048,0.97945
150.397,0.9848
156.349,0.98463
163.889,0.98995
171.032,0.98699
