2.4457,3.966e-06
2.989,7.316e-06
3.6529,1.2989e-05
4.4642,2.3061e-05
5.4558,4.254e-05
6.668,8.154e-05
8.0638,0.00015041
9.752,0.0002883
11.794,0.0005526
14.264,0.0011004
17.25,0.0021914
20.428,0.004364
24.191,0.00903
29.257,0.017982
35.382,0.03447
43.242,0.06358
54.538,0.10064
68.783,0.15332
87.662,0.21636
112.9,0.2828
145.4,0.3697
185.29,0.4651
238.62,0.5632
304.07,0.6564
