   6.2155000e+02   4.0902576e-04   1.3215500e+03   2.5051206e-03   3.2015500e+03   8.0876934e-03
   6.2160000e+02   4.0816441e-04   1.3216000e+03   8.8775352e-04   3.2016000e+03   9.3354202e-03
   6.2165000e+02   4.0825579e-04   1.3216500e+03   3.4795417e-04   3.2016500e+03   7.1668858e-03
   6.2170000e+02   4.0962066e-04   1.3217000e+03   2.0336754e-04   3.2017000e+03   3.9936032e-03
   6.2175000e+02   4.1352034e-04   1.3217500e+03   1.5702023e-04   3.2017500e+03   2.5323782e-03
   6.2180000e+02   4.2515988e-04   1.3218000e+03   1.3501178e-04   3.2018000e+03   3.6269080e-03
   6.2185000e+02   4.6118314e-04   1.3218500e+03   1.2183555e-04   3.2018500e+03   6.7410689e-03
   6.2190000e+02   5.4912436e-04   1.3219000e+03   1.1312197e-04   3.2019000e+03   9.4253585e-03
   6.2195000e+02   6.8332720e-04   1.3219500e+03   1.0703373e-04   3.2019500e+03   8.8072442e-03
   6.2200000e+02   7.7547531e-04   1.3220000e+03   1.0262072e-04   3.2020000e+03   5.5069469e-03
   6.2205000e+02   7.4117396e-04   1.3220500e+03   9.9338364e-05   3.2020500e+03   2.5066399e-03
   6.2210000e+02   6.3616634e-04   1.3221000e+03   9.6852868e-05   3.2021000e+03   1.0605933e-03
   6.2215000e+02   6.0585816e-04   1.3221500e+03   9.4949256e-05   3.2021500e+03   5.9925247e-04
   6.2220000e+02   7.8170478e-04   1.3222000e+03   9.3483666e-05   3.2022000e+03   4.7208672e-04
   6.2225000e+02   1.2179255e-03   1.3222500e+03   9.2356879e-05   3.2022500e+03   4.2958334e-04
   6.2230000e+02   1.6966833e-03   1.3223000e+03   9.1498844e-05   3.2023000e+03   4.1216190e-04
   6.2235000e+02   1.7753055e-03   1.3223500e+03   9.0859235e-05   3.2023500e+03   4.0705449e-04
   6.2240000e+02   1.3685963e-03   1.3224000e+03   9.0401502e-05   3.2024000e+03   4.1173755e-04
   6.2245000e+02   8.7813418e-04   1.3224500e+03   9.0099004e-05   3.2024500e+03   4.2890753e-04
   6.2250000e+02   5.9927666e-04   1.3225000e+03   8.9932461e-05   3.2025000e+03   4.7245739e-04
   6.2255000e+02   5.0311550e-04   1.3225500e+03   8.9888254e-05   3.2025500e+03   5.9110676e-04
   6.2260000e+02   4.8134901e-04   1.3226000e+03   8.9957290e-05   3.2026000e+03   9.0167230e-04
   6.2265000e+02   4.8132615e-04   1.3226500e+03   9.0134278e-05   3.2026500e+03   1.5272516e-03
   6.2270000e+02   4.8899426e-04   1.3227000e+03   9.0417293e-05   3.2027000e+03   2.3625853e-03
   6.2275000e+02   5.0170030e-04   1.3227500e+03   9.0807600e-05   3.2027500e+03   3.0294855e-03
   6.2280000e+02   5.1956956e-04   1.3228000e+03   9.1309679e-05   3.2028000e+03   3.2473340e-03
   6.2285000e+02   5.4421526e-04   1.3228500e+03   9.1931483e-05   3.2028500e+03   2.9670769e-03
   6.2290000e+02   5.7934384e-04   1.3229000e+03   9.2684945e-05   3.2029000e+03   2.2955213e-03
   6.2295000e+02   6.3066901e-04   1.3229500e+03   9.3586790e-05   3.2029500e+03   1.6156885e-03
   6.2300000e+02   7.0293304e-04   1.3230000e+03   9.4659790e-05   3.2030000e+03   1.3788555e-03
   6.2305000e+02   8.0171409e-04   1.3230500e+03   9.5934611e-05   3.2030500e+03   1.7636490e-03
   6.2310000e+02   9.5484409e-04   1.3231000e+03   9.7452601e-05   3.2031000e+03   2.6273794e-03
   6.2315000e+02   1.2745424e-03   1.3231500e+03   9.9269991e-05   3.2031500e+03   3.9116002e-03
   6.2320000e+02   2.2298594e-03   1.3232000e+03   1.0146446e-04   3.2032000e+03   7.0952859e-03
   6.2325000e+02   5.5543691e-03   1.3232500e+03   1.0414566e-04   3.2032500e+03   1.5538905e-02
   6.2330000e+02   1.5044279e-02   1.3233000e+03   1.0747289e-04   3.2033000e+03   2.8744972e-02
   6.2335000e+02   3.2599745e-02   1.3233500e+03   1.1168639e-04   3.2033500e+03   3.6318649e-02
   6.2340000e+02   4.9057621e-02   1.3234000e+03   1.1716687e-04   3.2034000e+03   2.9505115e-02
   6.2345000e+02   4.9433559e-02   1.3234500e+03   1.2456134e-04   3.2034500e+03   1.5709500e-02
   6.2350000e+02   3.5460331e-02   1.3235000e+03   1.3510690e-04   3.2035000e+03   6.0033719e-03
   6.2355000e+02   2.1014025e-02   1.3235500e+03   1.5184099e-04   3.2035500e+03   2.0953200e-03
   6.2360000e+02   1.1585440e-02   1.3236000e+03   1.8575048e-04   3.2036000e+03   9.8905499e-04
   6.2365000e+02   5.8899811e-03   1.3236500e+03   2.8260874e-04   3.2036500e+03   6.8380586e-04
   6.2370000e+02   2.7920865e-03   1.3237000e+03   5.8675617e-04   3.2037000e+03   5.6429968e-04
   6.2375000e+02   1.4511181e-03   1.3237500e+03   1.3528953e-03   3.2037500e+03   4.9921322e-04
   6.2380000e+02   9.6185373e-04   1.3238000e+03   2.6986662e-03   3.2038000e+03   4.5812988e-04
   6.2385000e+02   7.7416493e-04   1.3238500e+03   4.2284380e-03   3.2038500e+03   4.3034424e-04
   6.2390000e+02   6.8475230e-04   1.3239000e+03   5.0472560e-03   3.2039000e+03   4.1076918e-04
   6.2395000e+02   6.3757936e-04   1.3239500e+03   4.4688917e-03   3.2039500e+03   3.9662922e-04
   6.2400000e+02   6.1205473e-04   1.3240000e+03   3.0048993e-03   3.2040000e+03   3.8628748e-04
   6.2405000e+02   5.8942477e-04   1.3240500e+03   2.1671995e-03   3.2040500e+03   3.7872751e-04
   6.2410000e+02   5.6019828e-04   1.3241000e+03   3.3746521e-03   3.2041000e+03   3.7329708e-04
   6.2415000e+02   5.3181077e-04   1.3241500e+03   7.1141189e-03   3.2041500e+03   3.6957185e-04
   6.2420000e+02   5.1362400e-04   1.3242000e+03   1.1293574e-02   3.2042000e+03   3.6727970e-04
   6.2425000e+02   5.0801877e-04   1.3242500e+03   1.1821494e-02   3.2042500e+03   3.6625809e-04
   6.2430000e+02   5.2164705e-04   1.3243000e+03   8.0497474e-03   3.2043000e+03   3.6643163e-04
   6.2435000e+02   5.7874410e-04   1.3243500e+03   3.7148859e-03   3.2043500e+03   3.6780359e-04
   6.2440000e+02   7.0437657e-04   1.3244000e+03   1.3294616e-03   3.2044000e+03   3.7045965e-04
   6.2445000e+02   8.5449700e-04   1.3244500e+03   5.0873104e-04   3.2044500e+03   3.7458564e-04
   6.2450000e+02   9.0312112e-04   1.3245000e+03   2.8351123e-04   3.2045000e+03   3.8050566e-04
   6.2455000e+02   7.9757432e-04   1.3245500e+03   2.1070892e-04   3.2045500e+03   3.8875596e-04
   6.2460000e+02   6.4020346e-04   1.3246000e+03   1.7632743e-04   3.2046000e+03   4.0022902e-04
   6.2465000e+02   5.3743171e-04   1.3246500e+03   1.5585065e-04   3.2046500e+03   4.1647458e-04
   6.2470000e+02   4.9839418e-04   1.3247000e+03   1.4234402e-04   3.2047000e+03   4.4041208e-04
   6.2475000e+02   4.8870502e-04   1.3247500e+03   1.3291688e-04   3.2047500e+03   4.7850625e-04
   6.2480000e+02   4.8456824e-04   1.3248000e+03   1.2608553e-04   3.2048000e+03   5.5061565e-04
   6.2485000e+02   4.8032028e-04   1.3248500e+03   1.2100393e-04   3.2048500e+03   7.4216217e-04
   6.2490000e+02   4.7864058e-04   1.3249000e+03   1.1715557e-04   3.2049000e+03   1.4022984e-03
   6.2495000e+02   4.8133883e-04   1.3249500e+03   1.1420890e-04   3.2049500e+03   3.4291674e-03
   6.2500000e+02   4.8889839e-04   1.3250000e+03   1.1194281e-04   3.2050000e+03   7.5962665e-03
   6.2505000e+02   5.0639559e-04   1.3250500e+03   1.1020544e-04   3.2050500e+03   1.2158779e-02
   6.2510000e+02   5.6123269e-04   1.3251000e+03   1.0889021e-04   3.2051000e+03   1.3002684e-02
   6.2515000e+02   7.4425392e-04   1.3251500e+03   1.0792127e-04   3.2051500e+03   9.3135381e-03
   6.2520000e+02   1.1942070e-03   1.3252000e+03   1.0724442e-04   3.2052000e+03   5.1323165e-03
   6.2525000e+02   1.8394416e-03   1.3252500e+03   1.0682125e-04   3.2052500e+03   3.9555888e-03
   6.2530000e+02   2.1903475e-03   1.3253000e+03   1.0662546e-04   3.2053000e+03   6.5421402e-03
   6.2535000e+02   1.8908293e-03   1.3253500e+03   1.0664041e-04   3.2053500e+03   1.1233763e-02
   6.2540000e+02   1.2899407e-03   1.3254000e+03   1.0685785e-04   3.2054000e+03   1.3677588e-02
   6.2545000e+02   9.0933319e-04   1.3254500e+03   1.0727731e-04   3.2054500e+03   1.1041694e-02
   6.2550000e+02   8.4551482e-04   1.3255000e+03   1.0790625e-04   3.2055000e+03   6.0648923e-03
   6.2555000e+02   9.1362096e-04   1.3255500e+03   1.0876109e-04   3.2055500e+03   2.5651723e-03
   6.2560000e+02   9.3284733e-04   1.3256000e+03   1.0986919e-04   3.2056000e+03   1.1313150e-03
   6.2565000e+02   8.5879239e-04   1.3256500e+03   1.1127247e-04   3.2056500e+03   7.0959372e-04
   6.2570000e+02   7.6567295e-04   1.3257000e+03   1.1303359e-04   3.2057000e+03   5.9051325e-04
   6.2575000e+02   7.2063779e-04   1.3257500e+03   1.1524667e-04   3.2057500e+03   5.5158911e-04
   6.2580000e+02   7.2946719e-04   1.3258000e+03   1.1805674e-04   3.2058000e+03   5.4545515e-04
   6.2585000e+02   7.7707437e-04   1.3258500e+03   1.2169761e-04   3.2058500e+03   5.6878893e-04
   6.2590000e+02   8.6162504e-04   1.3259000e+03   1.2657284e-04   3.2059000e+03   6.4715074e-04
   6.2595000e+02   9.9895714e-04   1.3259500e+03   1.3346152e-04   3.2059500e+03   8.6684668e-04
   6.2600000e+02   1.2202603e-03   1.3260000e+03   1.4424955e-04   3.2060000e+03   1.3958393e-03
   6.2605000e+02   1.6021614e-03   1.3260500e+03   1.6572775e-04   3.2060500e+03   2.3361733e-03
   6.2610000e+02   2.4758083e-03   1.3261000e+03   2.2884118e-04   3.2061000e+03   3.4340335e-03
   6.2615000e+02   5.2173248e-03   1.3261500e+03   4.4646980e-04   3.2061500e+03   4.1550289e-03
   6.2620000e+02   1.3740811e-02   1.3262000e+03   1.0385588e-03   3.2062000e+03   4.1432173e-03
   6.2625000e+02   3.3645351e-02   1.3262500e+03   2.0297404e-03   3.2062500e+03   3.4280834e-03
   6.2630000e+02   6.2566208e-02   1.3263000e+03   2.7833728e-03   3.2063000e+03   2.4410392e-03
   6.2635000e+02   7.9485793e-02   1.3263500e+03   2.5475226e-03   3.2063500e+03   1.8167926e-03
   6.2640000e+02   6.5811935e-02   1.3264000e+03   1.5948055e-03   3.2064000e+03   1.9237291e-03
   6.2645000e+02   3.6549367e-02   1.3264500e+03   7.8917014e-04   3.2064500e+03   2.5924380e-03
   6.2650000e+02   1.5214529e-02   1.3265000e+03   4.6822622e-04   3.2065000e+03   3.1400360e-03
   6.2655000e+02   6.1945361e-03   1.3265500e+03   5.5270083e-04   3.2065500e+03   2.9605122e-03
   6.2660000e+02   3.4497988e-03   1.3266000e+03   1.1647647e-03   3.2066000e+03   2.2652328e-03
   6.2665000e+02   2.3955906e-03   1.3266500e+03   2.6360279e-03   3.2066500e+03   1.7566763e-03
   6.2670000e+02   1.6722724e-03   1.3267000e+03   4.6076776e-03   3.2067000e+03   2.0095281e-03
   6.2675000e+02   1.2053205e-03   1.3267500e+03   5.5556670e-03   3.2067500e+03   4.1938543e-03
   6.2680000e+02   9.9055091e-04   1.3268000e+03   4.7207468e-03   3.2068000e+03   1.1671921e-02
   6.2685000e+02   9.5732967e-04   1.3268500e+03   3.8630011e-03   3.2068500e+03   2.8112286e-02
   6.2690000e+02   1.0573742e-03   1.3269000e+03   5.7790372e-03   3.2069000e+03   4.7687442e-02
   6.2695000e+02   1.1940432e-03   1.3269500e+03   1.1471887e-02   3.2069500e+03   5.2495662e-02
   6.2700000e+02   1.2030353e-03   1.3270000e+03   1.7338247e-02   3.2070000e+03   3.6960208e-02
   6.2705000e+02   1.0353851e-03   1.3270500e+03   1.7292117e-02   3.2070500e+03   1.7507293e-02
   6.2710000e+02   8.2315493e-04   1.3271000e+03   1.1248100e-02   3.2071000e+03   6.3516140e-03
   6.2715000e+02   6.8654584e-04   1.3271500e+03   5.0108093e-03   3.2071500e+03   2.3615413e-03
   6.2720000e+02   6.2834325e-04   1.3272000e+03   1.7717632e-03   3.2072000e+03   1.2458086e-03
   6.2725000e+02   6.0380742e-04   1.3272500e+03   6.8901832e-04   3.2072500e+03   8.9501740e-04
   6.2730000e+02   5.8489594e-04   1.3273000e+03   3.8757036e-04   3.2073000e+03   7.3635875e-04
   6.2735000e+02   5.6760464e-04   1.3273500e+03   2.8469062e-04   3.2073500e+03   6.4457449e-04
   6.2740000e+02   5.5550560e-04   1.3274000e+03   2.3419232e-04   3.2074000e+03   5.8537504e-04
   6.2745000e+02   5.4864175e-04   1.3274500e+03   2.0369289e-04   3.2074500e+03   5.4497742e-04
   6.2750000e+02   5.4487004e-04   1.3275000e+03   1.8346658e-04   3.2075000e+03   5.1647268e-04
   6.2755000e+02   5.4281659e-04   1.3275500e+03   1.6931921e-04   3.2075500e+03   4.9600078e-04
   6.2760000e+02   5.4199923e-04   1.3276000e+03   1.5906832e-04   3.2076000e+03   4.8126045e-04
   6.2765000e+02   5.4227799e-04   1.3276500e+03   1.5146104e-04   3.2076500e+03   4.7082418e-04
   6.2770000e+02   5.4363271e-04   1.3277000e+03   1.4573025e-04   3.2077000e+03   4.6379288e-04
   6.2775000e+02   5.4612553e-04   1.3277500e+03   1.4138389e-04   3.2077500e+03   4.5961243e-04
   6.2780000e+02   5.4992076e-04   1.3278000e+03   1.3809569e-04   3.2078000e+03   4.5797563e-04
   6.2785000e+02   5.5535364e-04   1.3278500e+03   1.3564470e-04   3.2078500e+03   4.5877522e-04
   6.2790000e+02   5.6313112e-04   1.3279000e+03   1.3388037e-04   3.2079000e+03   4.6209376e-04
   6.2795000e+02   5.7513646e-04   1.3279500e+03   1.3270183e-04   3.2079500e+03   4.6822919e-04
   6.2800000e+02   5.9844255e-04   1.3280000e+03   1.3204584e-04   3.2080000e+03   4.7776802e-04
   6.2805000e+02   6.6276673e-04   1.3280500e+03   1.3188041e-04   3.2080500e+03   4.9173992e-04
   6.2810000e+02   8.6744380e-04   1.3281000e+03   1.3220297e-04   3.2081000e+03   5.1193861e-04
   6.2815000e+02   1.4040900e-03   1.3281500e+03   1.3304302e-04   3.2081500e+03   5.4163892e-04
   6.2820000e+02   2.3205746e-03   1.3282000e+03   1.3447077e-04   3.2082000e+03   5.8750320e-04
   6.2825000e+02   3.0895608e-03   1.3282500e+03   1.3661540e-04   3.2082500e+03   6.6666252e-04
   6.2830000e+02   2.9712535e-03   1.3283000e+03   1.3970201e-04   3.2083000e+03   8.4253149e-04
   6.2835000e+02   2.0968282e-03   1.3283500e+03   1.4412920e-04   3.2083500e+03   1.3874679e-03
   6.2840000e+02   1.2738531e-03   1.3284000e+03   1.5065079e-04   3.2084000e+03   3.1854135e-03
   6.2845000e+02   8.8253247e-04   1.3284500e+03   1.6091197e-04   3.2084500e+03   7.6652028e-03
   6.2850000e+02   7.8135988e-04   1.3285000e+03   1.7978901e-04   3.2085000e+03   1.4382720e-02
   6.2855000e+02   7.8989164e-04   1.3285500e+03   2.2804423e-04   3.2085500e+03   1.8500682e-02
   6.2860000e+02   8.4619289e-04   1.3286000e+03   3.9442141e-04   3.2086000e+03   1.5822997e-02
   6.2865000e+02   9.5717000e-04   1.3286500e+03   9.2799258e-04   3.2086500e+03   9.6164360e-03
   6.2870000e+02   1.1497000e-03   1.3287000e+03   2.0984469e-03   3.2087000e+03   6.0653709e-03
   6.2875000e+02   1.4174850e-03   1.3287500e+03   3.5076796e-03   3.2087500e+03   7.8871790e-03
   6.2880000e+02   1.7103159e-03   1.3288000e+03   3.9416417e-03   3.2088000e+03   1.3895448e-02
   6.2885000e+02   2.1319951e-03   1.3288500e+03   2.9349408e-03   3.2088500e+03   1.8761185e-02
   6.2890000e+02   3.3531739e-03   1.3289000e+03   1.5195582e-03   3.2089000e+03   1.6984976e-02
   6.2895000e+02   6.6849477e-03   1.3289500e+03   6.5035955e-04   3.2089500e+03   1.0342291e-02
   6.2900000e+02   1.2473116e-02   1.3290000e+03   3.3132166e-04   3.2090000e+03   4.6322912e-03
   6.2905000e+02   1.7784916e-02   1.3290500e+03   2.4859293e-04   3.2090500e+03   1.9451713e-03
   6.2910000e+02   1.9977070e-02   1.3291000e+03   2.3303993e-04   3.2091000e+03   1.0884164e-03
   6.2915000e+02   2.5045537e-02   1.3291500e+03   2.3818607e-04   3.2091500e+03   8.5742146e-04
   6.2920000e+02   4.4870996e-02   1.3292000e+03   2.5629856e-04   3.2092000e+03   8.0744631e-04
   6.2925000e+02   7.8272820e-02   1.3292500e+03   2.9095168e-04   3.2092500e+03   8.5573011e-04
   6.2930000e+02   9.6653512e-02   1.3293000e+03   3.6130037e-04   3.2093000e+03   1.0601913e-03
   6.2935000e+02   7.6998445e-02   1.3293500e+03   5.4913583e-04   3.2093500e+03   1.5960825e-03
   6.2940000e+02   4.1314314e-02   1.3294000e+03   1.1393991e-03   3.2094000e+03   2.6480937e-03
   6.2945000e+02   1.7205761e-02   1.3294500e+03   2.6883820e-03   3.2094500e+03   4.0647078e-03
   6.2950000e+02   7.4601178e-03   1.3295000e+03   5.3120908e-03   3.2095000e+03   5.2013481e-03
   6.2955000e+02   4.5933215e-03   1.3295500e+03   7.5259520e-03   3.2095500e+03   5.4000083e-03
   6.2960000e+02   3.5888216e-03   1.3296000e+03   7.6410147e-03   3.2096000e+03   4.5734296e-03
   6.2965000e+02   2.7538283e-03   1.3296500e+03   7.2764393e-03   3.2096500e+03   3.3177680e-03
   6.2970000e+02   1.9504001e-03   1.3297000e+03   1.0773532e-02   3.2097000e+03   2.4934118e-03
   6.2975000e+02   1.3992728e-03   1.3297500e+03   1.9405323e-02   3.2097500e+03   2.5748229e-03
   6.2980000e+02   1.1099025e-03   1.3298000e+03   2.6527271e-02   3.2098000e+03   3.2991612e-03
   6.2985000e+02   9.5991465e-04   1.3298500e+03   2.3917858e-02   3.2098500e+03   3.7922838e-03
   6.2990000e+02   8.7043170e-04   1.3299000e+03   1.4165503e-02   3.2099000e+03   3.3949711e-03
   6.2995000e+02   8.1186087e-04   1.3299500e+03   5.8895299e-03   3.2099500e+03   2.4205660e-03
   6.3000000e+02   7.7103521e-04   1.3300000e+03   2.0600155e-03   3.2100000e+03   1.5969729e-03
   6.3005000e+02   7.4119762e-04   1.3300500e+03   8.5422035e-04   3.2100500e+03   1.2015977e-03
   6.3010000e+02   7.2019064e-04   1.3301000e+03   5.0899300e-04   3.2101000e+03   1.1154313e-03
   6.3015000e+02   7.1185800e-04   1.3301500e+03   3.7904757e-04   3.2101500e+03   1.2076802e-03
   6.3020000e+02   7.2929646e-04   1.3302000e+03   3.1092072e-04   3.2102000e+03   1.4805952e-03
   6.3025000e+02   7.8155211e-04   1.3302500e+03   2.6868846e-04   3.2102500e+03   2.1990122e-03
   6.3030000e+02   8.3643004e-04   1.3303000e+03   2.4037996e-04   3.2103000e+03   4.5882396e-03
   6.3035000e+02   8.3294035e-04   1.3303500e+03   2.2052633e-04   3.2103500e+03   1.2525059e-02
   6.3040000e+02   7.6738533e-04   1.3304000e+03   2.0621033e-04   3.2104000e+03   3.2080572e-02
   6.3045000e+02   6.9887204e-04   1.3304500e+03   1.9574062e-04   3.2104500e+03   6.0992308e-02
   6.3050000e+02   6.6298549e-04   1.3305000e+03   1.8808602e-04   3.2105000e+03   7.6951730e-02
   6.3055000e+02   6.5168065e-04   1.3305500e+03   1.8260320e-04   3.2105500e+03   6.1848412e-02
   6.3060000e+02   6.5011667e-04   1.3306000e+03   1.7889752e-04   3.2106000e+03   3.2902662e-02
   6.3065000e+02   6.5203158e-04   1.3306500e+03   1.7675282e-04   3.2106500e+03   1.2917027e-02
   6.3070000e+02   6.5601602e-04   1.3307000e+03   1.7610368e-04   3.2107000e+03   4.6926891e-03
   6.3075000e+02   6.6198358e-04   1.3307500e+03   1.7704410e-04   3.2107500e+03   2.1916064e-03
   6.3080000e+02   6.7025385e-04   1.3308000e+03   1.7988362e-04   3.2108000e+03   1.4254540e-03
   6.3085000e+02   6.8153944e-04   1.3308500e+03   1.8529606e-04   3.2108500e+03   1.1065098e-03
   6.3090000e+02   6.9738045e-04   1.3309000e+03   1.9471324e-04   3.2109000e+03   9.3149507e-04
   6.3095000e+02   7.2214532e-04   1.3309500e+03   2.1166457e-04   3.2109500e+03   8.2185411e-04
   6.3100000e+02   7.7403954e-04   1.3310000e+03   2.4828761e-04   3.2110000e+03   7.4856463e-04
   6.3105000e+02   9.3205678e-04   1.3310500e+03   3.5800811e-04   3.2110500e+03   6.9777626e-04
   6.3110000e+02   1.4258566e-03   1.3311000e+03   7.3962557e-04   3.2111000e+03   6.6198661e-04
   6.3115000e+02   2.5256937e-03   1.3311500e+03   1.8130134e-03   3.2111500e+03   6.3683710e-04
   6.3120000e+02   3.9003368e-03   1.3312000e+03   3.7231859e-03   3.2112000e+03   6.1970042e-04
   6.3125000e+02   4.4046723e-03   1.3312500e+03   5.3651221e-03   3.2112500e+03   6.0899248e-04
   6.3130000e+02   3.5261115e-03   1.3313000e+03   5.1355502e-03   3.2113000e+03   6.0382309e-04
   6.3135000e+02   2.2111935e-03   1.3313500e+03   3.2859887e-03   3.2113500e+03   6.0382792e-04
   6.3140000e+02   1.4116938e-03   1.3314000e+03   1.5160970e-03   3.2114000e+03   6.0911850e-04
   6.3145000e+02   1.1697656e-03   1.3314500e+03   6.3086468e-04   3.2114500e+03   6.2033764e-04
   6.3150000e+02   1.2028303e-03   1.3315000e+03   3.4036390e-04   3.2115000e+03   6.3885443e-04
   6.3155000e+02   1.3991467e-03   1.3315500e+03   2.6031620e-04   3.2115500e+03   6.6721197e-04
   6.3160000e+02   1.9313848e-03   1.3316000e+03   2.3526385e-04   3.2116000e+03   7.1014845e-04
   6.3165000e+02   3.5362526e-03   1.3316500e+03   2.2642893e-04   3.2116500e+03   7.7726642e-04
   6.3170000e+02   7.6889725e-03   1.3317000e+03   2.2500728e-04   3.2117000e+03   8.9240729e-04
   6.3175000e+02   1.4814601e-02   1.3317500e+03   2.2848886e-04   3.2117500e+03   1.1382608e-03
   6.3180000e+02   2.0953470e-02   1.3318000e+03   2.3614710e-04   3.2118000e+03   1.8554396e-03
   6.3185000e+02   2.0488158e-02   1.3318500e+03   2.4812853e-04   3.2118500e+03   4.1536828e-03
   6.3190000e+02   1.4533583e-02   1.3319000e+03   2.6530157e-04   3.2119000e+03   9.9348505e-03
   6.3195000e+02   9.3115471e-03   1.3319500e+03   2.8945997e-04   3.2119500e+03   1.8967267e-02
   6.3200000e+02   8.0945130e-03   1.3320000e+03   3.2400405e-04   3.2120000e+03   2.5163768e-02
   6.3205000e+02   1.2230270e-02   1.3320500e+03   3.7592850e-04   3.2120500e+03   2.2346586e-02
   6.3210000e+02   2.7536404e-02   1.3321000e+03   4.6345050e-04   3.2121000e+03   1.4188665e-02
   6.3215000e+02   6.2748902e-02   1.3321500e+03   6.5131213e-04   3.2121500e+03   9.3134818e-03
   6.3220000e+02   1.0972709e-01   1.3322000e+03   1.1790279e-03   3.2122000e+03   1.1879418e-02
   6.3225000e+02   1.2768687e-01   1.3322500e+03   2.6582055e-03   3.2122500e+03   1.9970510e-02
   6.3230000e+02   9.4746256e-02   1.3323000e+03   5.7054181e-03   3.2123000e+03   2.5833616e-02
   6.3235000e+02   4.8124666e-02   1.3323500e+03   9.4609675e-03   3.2123500e+03   2.2536333e-02
   6.3240000e+02   1.9409809e-02   1.3324000e+03   1.1797671e-02   3.2124000e+03   1.3383497e-02
   6.3245000e+02   8.1534638e-03   1.3324500e+03   1.3846048e-02   3.2124500e+03   6.0005786e-03
   6.3250000e+02   4.8879760e-03   1.3325000e+03   2.0957503e-02   3.2125000e+03   2.6335906e-03
   6.3255000e+02   4.1264056e-03   1.3325500e+03   3.3134725e-02   3.2125500e+03   1.5903082e-03
   6.3260000e+02   3.8060682e-03   1.3326000e+03   3.8846624e-02   3.2126000e+03   1.3895407e-03
   6.3265000e+02   3.1749066e-03   1.3326500e+03   3.0093578e-02   3.2126500e+03   1.5882950e-03
