   1.0000000e-03   7.8297674e+01  -1.2264160e-01
   1.0090817e-03   7.8297673e+01  -1.2405737e-01
   1.0214505e-03   7.8297672e+01  -1.2494223e-01
   1.0298661e-03   7.8297671e+01  -1.2635801e-01
   1.0427529e-03   7.8297670e+01  -1.2759681e-01
   1.0515247e-03   7.8297669e+01  -1.2901259e-01
   1.0638298e-03   7.8297668e+01  -1.3025139e-01
   1.0764263e-03   7.8297649e+01  -1.3166715e-01
   1.0869565e-03   7.8297648e+01  -1.3325990e-01
   1.0989011e-03   7.8297647e+01  -1.3449870e-01
   1.1123471e-03   7.8297645e+01  -1.3609145e-01
   1.1248594e-03   7.8297644e+01  -1.3733026e-01
   1.1376564e-03   7.8297643e+01  -1.3892300e-01
   1.1481056e-03   7.8297641e+01  -1.4086970e-01
   1.1641444e-03   7.8297640e+01  -1.4210850e-01
   1.1778563e-03   7.8297621e+01  -1.4370123e-01
   1.1918951e-03   7.8297619e+01  -1.4547095e-01
   1.2048193e-03   7.8297617e+01  -1.4741764e-01
   1.2195122e-03   7.8297616e+01  -1.4918736e-01
   1.2360939e-03   7.8297614e+01  -1.5095708e-01
   1.2500000e-03   7.8297612e+01  -1.5272680e-01
   1.2642225e-03   7.8297610e+01  -1.5485047e-01
   1.2820513e-03   7.8297591e+01  -1.5662017e-01
   1.3003901e-03   7.8297589e+01  -1.5838989e-01
   1.3157895e-03   7.8297586e+01  -1.6086749e-01
   1.3333333e-03   7.8297584e+01  -1.6281418e-01
   1.3513514e-03   7.8297564e+01  -1.6511480e-01
   1.3717421e-03   7.8297562e+01  -1.6741544e-01
   1.3908206e-03   7.8297560e+01  -1.6936213e-01
   1.4084507e-03   7.8297557e+01  -1.7166276e-01
   1.4285714e-03   7.8297536e+01  -1.7449429e-01
   1.4492754e-03   7.8297533e+01  -1.7697190e-01
   1.4684288e-03   7.8297529e+01  -1.8051134e-01
   1.4925373e-03   7.8297510e+01  -1.8228104e-01
   1.5128593e-03   7.8297508e+01  -1.8405076e-01
   1.5384615e-03   7.8297503e+01  -1.8759019e-01
   1.5625000e-03   7.8297481e+01  -1.9112961e-01
   1.5873016e-03   7.8297479e+01  -1.9289933e-01
   1.6155089e-03   7.8297457e+01  -1.9643874e-01
   1.6393443e-03   7.8297453e+01  -1.9997818e-01
   1.6666667e-03   7.8297430e+01  -2.0351759e-01
   1.6949153e-03   7.8297426e+01  -2.0705703e-01
   1.7271157e-03   7.8297403e+01  -2.1059644e-01
   1.7543860e-03   7.8297381e+01  -2.1413585e-01
   1.7857143e-03   7.8297376e+01  -2.1767529e-01
   1.8181818e-03   7.8297353e+01  -2.2121470e-01
   1.8518519e-03   7.8297331e+01  -2.2475411e-01
   1.8867925e-03   7.8297305e+01  -2.3006324e-01
   1.9230769e-03   7.8297282e+01  -2.3360264e-01
   1.9569472e-03   7.8297274e+01  -2.3891179e-01
   2.0000000e-03   7.8297251e+01  -2.4245120e-01
   2.0408163e-03   7.8297207e+01  -2.4776030e-01
   2.0833333e-03   7.8297181e+01  -2.5306942e-01
   2.1276596e-03   7.8297155e+01  -2.5837854e-01
   2.1739130e-03   7.8297128e+01  -2.6368765e-01
   2.2222222e-03   7.8297084e+01  -2.6899674e-01
   2.2727273e-03   7.8297054e+01  -2.7607557e-01
   2.3255814e-03   7.8297009e+01  -2.8138465e-01
   2.3809524e-03   7.8296961e+01  -2.8846345e-01
   2.4390244e-03   7.8296912e+01  -2.9554224e-01
   2.5000000e-03   7.8296863e+01  -3.0262103e-01
   2.5641026e-03   7.8296810e+01  -3.1146952e-01
   2.6315789e-03   7.8296743e+01  -3.1854827e-01
   2.7027027e-03   7.8296672e+01  -3.2739672e-01
   2.7777778e-03   7.8296600e+01  -3.3624517e-01
   2.8571429e-03   7.8296528e+01  -3.4509361e-01
   2.9411765e-03   7.8296433e+01  -3.5571171e-01
   3.0303030e-03   7.8296338e+01  -3.6632980e-01
   3.1250000e-03   7.8296224e+01  -3.7694785e-01
   3.2258065e-03   7.8296105e+01  -3.8933558e-01
   3.3333333e-03   7.8295986e+01  -4.0172331e-01
   3.4482759e-03   7.8295825e+01  -4.1588063e-01
   3.5714286e-03   7.8295675e+01  -4.3180768e-01
   3.7037037e-03   7.8295494e+01  -4.4596490e-01
   3.8461538e-03   7.8295284e+01  -4.6366145e-01
   4.0000000e-03   7.8295053e+01  -4.8135791e-01
   4.1666667e-03   7.8294792e+01  -5.0259366e-01
   4.3478261e-03   7.8294492e+01  -5.2382925e-01
   4.5454545e-03   7.8294148e+01  -5.4683433e-01
   4.7619048e-03   7.8293759e+01  -5.7160890e-01
   5.0000000e-03   7.8293299e+01  -5.9992254e-01
   5.2631579e-03   7.8292766e+01  -6.3177519e-01
   5.5555556e-03   7.8292124e+01  -6.6716665e-01
   5.8823529e-03   7.8291360e+01  -7.0432707e-01
   6.2500000e-03   7.8290464e+01  -7.4856542e-01
   6.6666667e-03   7.8289370e+01  -7.9811152e-01
   7.1428571e-03   7.8288010e+01  -8.5473448e-01
   7.6923077e-03   7.8286329e+01  -9.2020334e-01
   8.3333333e-03   7.8284176e+01  -9.9451666e-01
   9.0909091e-03   7.8281394e+01  -1.0829816e+00
   1.0000000e-02   7.8277744e+01  -1.1909041e+00
   1.0090817e-02   7.8277348e+01  -1.2032886e+00
   1.0214505e-02   7.8276891e+01  -1.2121333e+00
   1.0298661e-02   7.8276480e+01  -1.2262872e+00
   1.0427529e-02   7.8275975e+01  -1.2386707e+00
   1.0515247e-02   7.8275544e+01  -1.2528244e+00
   1.0638298e-02   7.8275034e+01  -1.2634381e+00
   1.0764263e-02   7.8274494e+01  -1.2775908e+00
   1.0869565e-02   7.8274027e+01  -1.2935137e+00
   1.0989011e-02   7.8273465e+01  -1.3058965e+00
   1.1123471e-02   7.8272903e+01  -1.3200488e+00
   1.1248594e-02   7.8272291e+01  -1.3359702e+00
   1.1376564e-02   7.8271724e+01  -1.3483528e+00
   1.1481056e-02   7.8271182e+01  -1.3660443e+00
   1.1641444e-02   7.8270471e+01  -1.3784254e+00
   1.1778563e-02   7.8269817e+01  -1.3943461e+00
   1.1918951e-02   7.8269128e+01  -1.4120361e+00
   1.2048193e-02   7.8268420e+01  -1.4314954e+00
   1.2195122e-02   7.8267725e+01  -1.4474155e+00
   1.2360939e-02   7.8266871e+01  -1.4651036e+00
   1.2500000e-02   7.8266121e+01  -1.4845622e+00
   1.2642225e-02   7.8265351e+01  -1.5022508e+00
   1.2820513e-02   7.8264454e+01  -1.5199381e+00
   1.3003901e-02   7.8263486e+01  -1.5411638e+00
   1.3157895e-02   7.8262638e+01  -1.5623904e+00
   1.3333333e-02   7.8261665e+01  -1.5800765e+00
   1.3513514e-02   7.8260635e+01  -1.6013010e+00
   1.3717421e-02   7.8259566e+01  -1.6242945e+00
   1.3908206e-02   7.8258496e+01  -1.6437486e+00
   1.4084507e-02   7.8257330e+01  -1.6702798e+00
   1.4285714e-02   7.8256163e+01  -1.6932716e+00
   1.4492754e-02   7.8254975e+01  -1.7162629e+00
   1.4684288e-02   7.8253707e+01  -1.7445617e+00
   1.4925373e-02   7.8252261e+01  -1.7693192e+00
   1.5128593e-02   7.8251034e+01  -1.7870007e+00
   1.5384615e-02   7.8249387e+01  -1.8223724e+00
   1.5625000e-02   7.8247906e+01  -1.8400504e+00
   1.5873016e-02   7.8246159e+01  -1.8754201e+00
   1.6155089e-02   7.8244369e+01  -1.9107887e+00
   1.6393443e-02   7.8242737e+01  -1.9284638e+00
   1.6666667e-02   7.8240846e+01  -1.9638302e+00
   1.6949153e-02   7.8238894e+01  -1.9991953e+00
   1.7271157e-02   7.8236651e+01  -2.0345561e+00
   1.7543860e-02   7.8234559e+01  -2.0699181e+00
   1.7857143e-02   7.8232177e+01  -2.1052756e+00
   1.8181818e-02   7.8229698e+01  -2.1406311e+00
   1.8518519e-02   7.8227157e+01  -2.1759849e+00
   1.8867925e-02   7.8224252e+01  -2.2290269e+00
   1.9230769e-02   7.8221533e+01  -2.2643763e+00
   1.9569472e-02   7.8218438e+01  -2.3174133e+00
   2.0000000e-02   7.8215204e+01  -2.3527530e+00
   2.0408163e-02   7.8211566e+01  -2.4057791e+00
   2.0833333e-02   7.8207787e+01  -2.4588013e+00
   2.1276596e-02   7.8203884e+01  -2.5118198e+00
   2.1739130e-02   7.8199804e+01  -2.5648337e+00
   2.2222222e-02   7.8195210e+01  -2.6178370e+00
   2.2727273e-02   7.8190404e+01  -2.6708345e+00
   2.3255814e-02   7.8185386e+01  -2.7238260e+00
   2.3809524e-02   7.8179858e+01  -2.7944983e+00
   2.4390244e-02   7.8174085e+01  -2.8651628e+00
   2.5000000e-02   7.8167574e+01  -2.9358099e+00
   2.5641026e-02   7.8160747e+01  -3.0064469e+00
   2.6315789e-02   7.8153624e+01  -3.0770738e+00
   2.7027027e-02   7.8145209e+01  -3.1653608e+00
   2.7777778e-02   7.8136392e+01  -3.2536330e+00
   2.8571429e-02   7.8127100e+01  -3.3418882e+00
   2.9411765e-02   7.8116645e+01  -3.4301105e+00
   3.0303030e-02   7.8105553e+01  -3.5536880e+00
   3.1250000e-02   7.8093157e+01  -3.6418468e+00
   3.2258065e-02   7.8079176e+01  -3.7653326e+00
   3.3333333e-02   7.8064336e+01  -3.8887820e+00
   3.4482759e-02   7.8047668e+01  -4.0121683e+00
   3.5714286e-02   7.8027594e+01  -4.1708162e+00
   3.7037037e-02   7.8005623e+01  -4.3116991e+00
   3.8461538e-02   7.7981189e+01  -4.4878488e+00
   4.0000000e-02   7.7954328e+01  -4.6462059e+00
   4.1666667e-02   7.7923072e+01  -4.8397475e+00
   4.3478261e-02   7.7888923e+01  -5.0508189e+00
   4.5454545e-02   7.7848841e+01  -5.2616251e+00
   4.7619048e-02   7.7804180e+01  -5.5075388e+00
   5.0000000e-02   7.7752462e+01  -5.7884351e+00
   5.2631579e-02   7.7693292e+01  -6.0865790e+00
   5.5555556e-02   7.7623009e+01  -6.4017714e+00
   5.8823529e-02   7.7540586e+01  -6.7692150e+00
   6.2500000e-02   7.7444760e+01  -7.1710771e+00
   6.6666667e-02   7.7327994e+01  -7.6421645e+00
   7.1428571e-02   7.7186622e+01  -8.1643918e+00
   7.6923077e-02   7.6982539e+01  -8.7529386e+00
   8.3333333e-02   7.6731066e+01  -9.4431191e+00
   9.0909091e-02   7.6419765e+01  -1.0250829e+01
   1.0000000e-01   7.6031039e+01  -1.1208663e+01
   1.0101010e-01   7.5986979e+01  -1.1310892e+01
   1.0204082e-01   7.5942296e+01  -1.1413028e+01
   1.0309278e-01   7.5895655e+01  -1.1532544e+01
   1.0416667e-01   7.5848790e+01  -1.1634419e+01
   1.0526316e-01   7.5799017e+01  -1.1753590e+01
   1.0638298e-01   7.5748475e+01  -1.1872642e+01
   1.0752688e-01   7.5697183e+01  -1.1991577e+01
   1.0869565e-01   7.5644181e+01  -1.2110315e+01
   1.0989011e-01   7.5589419e+01  -1.2228850e+01
   1.1111111e-01   7.5533788e+01  -1.2347248e+01
   1.1235955e-01   7.5475856e+01  -1.2482943e+01
   1.1363636e-01   7.5415999e+01  -1.2618402e+01
   1.1494253e-01   7.5355627e+01  -1.2736193e+01
   1.1627907e-01   7.5292774e+01  -1.2871241e+01
   1.1764706e-01   7.5226348e+01  -1.3023438e+01
   1.1904762e-01   7.5160299e+01  -1.3158035e+01
   1.2048193e-01   7.5090525e+01  -1.3309747e+01
   1.2195122e-01   7.5021861e+01  -1.3443925e+01
   1.2345679e-01   7.4950414e+01  -1.3595284e+01
   1.2500000e-01   7.4876585e+01  -1.3746321e+01
   1.2658228e-01   7.4798706e+01  -1.3914392e+01
   1.2820513e-01   7.4721007e+01  -1.4064838e+01
   1.2987013e-01   7.4639050e+01  -1.4232276e+01
   1.3157895e-01   7.4554355e+01  -1.4399316e+01
   1.3333333e-01   7.4466353e+01  -1.4583399e+01
   1.3513514e-01   7.4375858e+01  -1.4749581e+01
   1.3698630e-01   7.4281847e+01  -1.4932755e+01
   1.3888889e-01   7.4184654e+01  -1.5115438e+01
   1.4084507e-01   7.4085477e+01  -1.5297740e+01
   1.4285714e-01   7.3979778e+01  -1.5496666e+01
   1.4492754e-01   7.3870468e+01  -1.5695003e+01
   1.4705882e-01   7.3758814e+01  -1.5892873e+01
   1.4925373e-01   7.3641453e+01  -1.6107368e+01
   1.5151515e-01   7.3518533e+01  -1.6321003e+01
   1.5384615e-01   7.3392874e+01  -1.6534067e+01
   1.5625000e-01   7.3260848e+01  -1.6763587e+01
   1.5873016e-01   7.3122600e+01  -1.6992089e+01
   1.6129032e-01   7.2983084e+01  -1.7202684e+01
   1.6393443e-01   7.2822658e+01  -1.7532498e+01
   1.6666667e-01   7.2678949e+01  -1.7689613e+01
   1.6949153e-01   7.2507259e+01  -1.8017187e+01
   1.7241379e-01   7.2348812e+01  -1.8171803e+01
   1.7543860e-01   7.2164786e+01  -1.8496864e+01
   1.7857143e-01   7.1972071e+01  -1.8820234e+01
   1.8181818e-01   7.1772196e+01  -1.9142054e+01
   1.8518519e-01   7.1585491e+01  -1.9291240e+01
   1.8867925e-01   7.1387144e+01  -1.9612088e+01
   1.9230769e-01   7.1178736e+01  -1.9930927e+01
   1.9607843e-01   7.0966799e+01  -2.0248597e+01
   2.0000000e-01   7.0739837e+01  -2.0563442e+01
   2.0408163e-01   7.0507273e+01  -2.0876716e+01
   2.0833333e-01   7.0232482e+01  -2.1356176e+01
   2.1276596e-01   6.9975862e+01  -2.1664054e+01
   2.1739130e-01   6.9711013e+01  -2.1969771e+01
   2.2222222e-01   6.9391460e+01  -2.2438856e+01
   2.2727273e-01   6.9088349e+01  -2.2736317e+01
   2.3255814e-01   6.8742247e+01  -2.3198231e+01
   2.3809524e-01   6.8417855e+01  -2.3489623e+01
   2.4390244e-01   6.8045132e+01  -2.3943860e+01
   2.5000000e-01   6.7635997e+01  -2.4389884e+01
   2.5641026e-01   6.7215256e+01  -2.4831708e+01
   2.6315789e-01   6.6736758e+01  -2.5432569e+01
   2.7027027e-01   6.6264770e+01  -2.5859958e+01
   2.7777778e-01   6.5775497e+01  -2.6281425e+01
   2.8571429e-01   6.5212374e+01  -2.6856796e+01
   2.9411765e-01   6.4645512e+01  -2.7256596e+01
   3.0303030e-01   6.4019832e+01  -2.7811466e+01
   3.1250000e-01   6.3348095e+01  -2.8352005e+01
   3.2258065e-01   6.2639064e+01  -2.8879361e+01
   3.3333333e-01   6.1884650e+01  -2.9391067e+01
   3.4482759e-01   6.1044898e+01  -3.0046378e+01
   3.5714286e-01   6.0181693e+01  -3.0519336e+01
   3.7037037e-01   5.9222995e+01  -3.1129982e+01
   3.8461538e-01   5.8206367e+01  -3.1716365e+01
   4.0000000e-01   5.7083436e+01  -3.2264371e+01
   4.1666667e-01   5.5903738e+01  -3.2784766e+01
   4.3478261e-01   5.4598442e+01  -3.3422887e+01
   4.5454545e-01   5.3220659e+01  -3.3857455e+01
   4.7619048e-01   5.1719918e+01  -3.4402569e+01
   5.0000000e-01   5.0115486e+01  -3.4893813e+01
   5.2631579e-01   4.8392261e+01  -3.5322346e+01
   5.5555556e-01   4.6545981e+01  -3.5681901e+01
   5.8823529e-01   4.4567443e+01  -3.5963797e+01
   6.2500000e-01   4.2455173e+01  -3.6161099e+01
   6.6666667e-01   4.0241426e+01  -3.6121430e+01
   7.1428571e-01   3.7857121e+01  -3.5971759e+01
   7.6923077e-01   3.5294414e+01  -3.5698261e+01
   8.3333333e-01   3.2599260e+01  -3.5157034e+01
   9.0909091e-01   2.9703668e+01  -3.4461081e+01
   1.0000000e+00   2.6558186e+01  -3.3277279e+01
   1.0101010e+00   2.6253661e+01  -3.3130374e+01
   1.0204082e+00   2.5947115e+01  -3.2981833e+01
   1.0309278e+00   2.5581720e+01  -3.2947584e+01
   1.0416667e+00   2.5327890e+01  -3.2679719e+01
   1.0526316e+00   2.5015213e+01  -3.2526101e+01
   1.0638298e+00   2.4701172e+01  -3.2371080e+01
   1.0752688e+00   2.4384511e+01  -3.2214009e+01
   1.0869565e+00   2.4010029e+01  -3.2168879e+01
   1.0989011e+00   2.3746590e+01  -3.1895238e+01
   1.1111111e+00   2.3424907e+01  -3.1733277e+01
   1.1235955e+00   2.3101826e+01  -3.1569776e+01
   1.1363636e+00   2.2776830e+01  -3.1404448e+01
   1.1494253e+00   2.2450759e+01  -3.1237693e+01
   1.1627907e+00   2.2123097e+01  -3.1069223e+01
   1.1764706e+00   2.1794052e+01  -3.0899117e+01
   1.1904762e+00   2.1463816e+01  -3.0727449e+01
   1.2048193e+00   2.1189092e+01  -3.0446333e+01
   1.2195122e+00   2.0856465e+01  -3.0272074e+01
   1.2345679e+00   2.0580243e+01  -2.9990135e+01
   1.2500000e+00   2.0246172e+01  -2.9813701e+01
   1.2658228e+00   1.9910243e+01  -2.9635227e+01
   1.2820513e+00   1.9633731e+01  -2.9352618e+01
   1.2987013e+00   1.9299213e+01  -2.9173374e+01
   1.3157895e+00   1.8963182e+01  -2.8992202e+01
   1.3333333e+00   1.8698873e+01  -2.8715578e+01
